campus_id,campus_name,hospital_name,province,province_en,city,city_en,evidence_year,bed_value,status_event,source_urls
R000995,长春市中心医院,长春市中心医院,吉林省,Jilin,长春市,Changchun,2022,882,,https://www.cn-healthcare.com/articlewm/20220620/content-1385372.html
R000995,长春市中心医院,长春市中心医院,吉林省,Jilin,长春市,Changchun,2024,1017,,https://health.cnjiwang.com/mymy/202406/3857975.html
R000998,常州和平医院,常州和平医院,江苏省,Jiangsu,常州市,Changzhou,2021,500,,http://61.155.110.226:8181/KCMS/detail/detail.aspx?filename=N2022060078000928&dbcode=CYFD&dbname=CYFD
R000999,常州市第二人民医院(阳湖院区),常州市第二人民医院,江苏省,Jiangsu,常州市,Changzhou,2012,,open,https://www.czey.com/yh/Article/Details?classId=1&id=4&viewName=ContentDetail_SingleClassNoLeft
R000999,常州市第二人民医院(阳湖院区),常州市第二人民医院,江苏省,Jiangsu,常州市,Changzhou,2024,1000,,https://www.czey.com/yh/Article/Details?classId=1&id=4&viewName=ContentDetail_SingleClassNoLeft|https://www.cztn.gov.cn/uploadfile/cztn/2024/0221/20240221144632_14640.pdf
R001001,南京中医药大学附属常州市中医院,南京中医药大学附属常州市中医院,江苏省,Jiangsu,常州市,Changzhou,2015,1000,,https://y.dxy.cn/hospital/777/
R001002,苏州大学附属第三医院,常州市第一人民医院,江苏省,Jiangsu,常州市,Changzhou,2023,2732,,https://www.haodf.com/hospital/912/jieshao.html
R001003,淮安市第二人民医院,淮安市第二人民医院,江苏省,Jiangsu,淮安市,Huaian,2017,1500,,https://www.sohu.com/a/143755338_331432
R001003,淮安市第二人民医院,淮安市第二人民医院,江苏省,Jiangsu,淮安市,Huaian,2023,1500,,http://nanjing.offcn.com/html/2023/08/90353.html
R001004,淮安市第一人民医院,淮安市第一人民医院,江苏省,Jiangsu,淮安市,Huaian,2017,1800,,https://www.jswsrc.com.cn/wap/index.php?a=show&c=company&id=9114
R001004,淮安市第一人民医院,淮安市第一人民医院,江苏省,Jiangsu,淮安市,Huaian,2021,2933,,https://www.jswsrc.com.cn/wap/index.php?a=show&c=company&id=9114
R001006,淮安市中医院,淮安市中医院,江苏省,Jiangsu,淮安市,Huaian,2017,800,,https://www.jshaszyy.cn/yygk/ysjs/
R001006,淮安市中医院,淮安市中医院,江苏省,Jiangsu,淮安市,Huaian,2018,800,,https://www.jstcm.com/article_info.asp?id=8850
R001007,连云港市第二人民医院,连云港市第二人民医院,江苏省,Jiangsu,连云港市,Lianyungang,2017,1130,,http://www.yixue99.com/2017/0313/83792.html
R001007,连云港市第二人民医院,连云港市第二人民医院,江苏省,Jiangsu,连云港市,Lianyungang,2018,1307,,https://www.591yz.com/company/detail-2877
R001007,连云港市第二人民医院,连云港市第二人民医院,江苏省,Jiangsu,连云港市,Lianyungang,2021,1307,,https://www.med66.com/zhuyuanyishi/jiangsu/bi2107133844.shtml
R001009,连云港市第一人民医院,连云港市第一人民医院,江苏省,Jiangsu,连云港市,Lianyungang,2022,2900,,https://www.lygyy.com.cn/Uploads/File/20240423/240423033959592154.pdf
R001010,连云港市第一人民医院(高新院区),连云港市第一人民医院,江苏省,Jiangsu,连云港市,Lianyungang,2018,1800,,https://www.lygyy.com.cn/Home/Jzbq
R001012,连云港市中医院,连云港市中医院,江苏省,Jiangsu,连云港市,Lianyungang,2024,800,,https://caifuhao.eastmoney.com/news/20240430191424094986960
R001015,东南大学附属中大医院,东南大学附属中大医院,江苏省,Jiangsu,南京市,Nanjing,2023,1808,,https://news.seu.edu.cn/2023/0111/c5486a433678/page.htm
R001016,东南大学附属中大医院(江北院区),东南大学附属中大医院,江苏省,Jiangsu,南京市,Nanjing,2015,700,,https://xxgk.seu.edu.cn/2015/0521/c10804a124749/page.htm
R001016,东南大学附属中大医院(江北院区),东南大学附属中大医院,江苏省,Jiangsu,南京市,Nanjing,2024,543,,https://bkso.baidu.com/item/%E4%B8%9C%E5%8D%97%E5%A4%A7%E5%AD%A6%E9%99%84%E5%B1%9E%E4%B8%AD%E5%A4%A7%E5%8C%BB%E9%99%A2/1765247?fromModule=lemma_inlink
R001018,江苏省人民医院,江苏省人民医院,江苏省,Jiangsu,南京市,Nanjing,2021,4200,,https://docs.cn-healthcare.com/sharedoc/src_files/20210531/3db6cdebedfc431b80e82eb11a21484d.pdf
R001018,江苏省人民医院,江苏省人民医院,江苏省,Jiangsu,南京市,Nanjing,2022,4500,,https://www.sohu.com/a/571714370_267106
R001018,江苏省人民医院,江苏省人民医院,江苏省,Jiangsu,南京市,Nanjing,2023,4500,,https://chima.org.cn/Html/News/Articles/16550.html
R001019,江苏省中医药研究院,江苏省中医药研究院,江苏省,Jiangsu,南京市,Nanjing,2018,830,,https://www.sohu.com/a/242168998_100196155|https://y.dxy.cn/hospital/1007/
R001020,江苏省中医院,江苏省中医院,江苏省,Jiangsu,南京市,Nanjing,2021,2500,,https://www.jshtcm.com/Uploads/File/2024/09/24/m66f2307c13be4.pdf
R001020,江苏省中医院,江苏省中医院,江苏省,Jiangsu,南京市,Nanjing,2022,2500,,https://www.tech.net.cn/upfiles/zlbg2023/qiye/jiangsu/jiangsu%20%28226%29.pdf
R001020,江苏省中医院,江苏省中医院,江苏省,Jiangsu,南京市,Nanjing,2023,2500,,https://www.jshtcm.com/gzb/treatment_w2/detail_g7yU_60/2076.html
R001020,江苏省中医院,江苏省中医院,江苏省,Jiangsu,南京市,Nanjing,2024,2500,,https://www.jshtcm.com/Uploads/File/2024/09/24/m66f230c4d1a90.pdf
R001021,江苏省中医院(紫东院区),江苏省中医院,江苏省,Jiangsu,南京市,Nanjing,2022,800,open,https://www.nanjing.gov.cn/xxgkn/jytabljggk/2024njytabl/shirddbjy/202411/t20241114_5009141.html|https://www.jshtcm.com/gzb/zidong.html
R001021,江苏省中医院(紫东院区),江苏省中医院,江苏省,Jiangsu,南京市,Nanjing,2024,588,,https://www.nanjing.gov.cn/xxgkn/jytabljggk/2024njytabl/shirddbjy/202411/t20241114_5009141.html
R001022,江苏省肿瘤医院,江苏省肿瘤医院,江苏省,Jiangsu,南京市,Nanjing,2018,1161,,https://silin.njmu.edu.cn/2018/1113/c11087a137957/page.htm
R001023,南京大学医学院附属鼓楼医院,南京大学医学院附属鼓楼医院,江苏省,Jiangsu,南京市,Nanjing,2014,3000,,http://www.chaj.com.cn/tebielm/yiyuancaifeng/2014-07-18/18711.html
R001023,南京大学医学院附属鼓楼医院,南京大学医学院附属鼓楼医院,江苏省,Jiangsu,南京市,Nanjing,2022,3600,,https://www.cn-healthcare.com/articlewm/20220330/content-1332404.html
R001024,南京市第二医院,南京市第二医院,江苏省,Jiangsu,南京市,Nanjing,2024,1000,,https://www.jsyytsg.com/webedit/UploadFile/202594154546448.pdf
R001025,南京市第二医院(汤山分院),南京市第二医院,江苏省,Jiangsu,南京市,Nanjing,2021,928,,https://m.thepaper.cn/baijiahao_13728830
R001025,南京市第二医院(汤山分院),南京市第二医院,江苏省,Jiangsu,南京市,Nanjing,2022,928,,https://www.njsech.net/rlzy/detail.aspx?_d_id=af4493af5db5f323ba09e4ab4beaa1&id=2340&mtt=11
R001027,南京市江宁医院,南京市江宁医院,江苏省,Jiangsu,南京市,Nanjing,2019,1130,,https://www.tech.net.cn/upfiles/zlbg2019/qiye/jiangsu/jiangsu%20%2882%29.pdf
R001028,南京市江宁医院(湖山路院区),南京市江宁医院,江苏省,Jiangsu,南京市,Nanjing,2018,,open,https://njjnyy.cn/about/lsyg.aspx
R001028,南京市江宁医院(湖山路院区),南京市江宁医院,江苏省,Jiangsu,南京市,Nanjing,2019,1600,,https://www.tech.net.cn/upfiles/zlbg2019/qiye/jiangsu/jiangsu%20%2882%29.pdf
R001029,南京市口腔医院,南京市口腔医院,江苏省,Jiangsu,南京市,Nanjing,2020,152,,http://www.njkq.net/link/link.aspx?mtt=1
R001029,南京市口腔医院,南京市口腔医院,江苏省,Jiangsu,南京市,Nanjing,2021,152,,https://doss.xhby.net/zpaper/yzwb/pc/att/202109/19/d8730a72-bba1-4987-9c5f-64af05f97e59.pdf
R001030,南京市胸科医院,南京医科大学附属脑科医院,江苏省,Jiangsu,南京市,Nanjing,2019,600,,https://www.sohu.com/a/304300029_130047
R001031,南京市中西医结合医院,南京市中西医结合医院,江苏省,Jiangsu,南京市,Nanjing,2024,537,,https://health.baidu.com/doctordec/hosintro/1000331
R001032,南京市中医院,南京市中医院,江苏省,Jiangsu,南京市,Nanjing,2015,410,,https://www.med66.com/web/wangxiao_xg_hushi/sd1507226792.shtml
R001032,南京市中医院,南京市中医院,江苏省,Jiangsu,南京市,Nanjing,2018,1500,,https://nbxc.nanjing.gov.cn/xcdt/201812/t20181229_2079198.html
R001033,南京医科大学第二附属医院,南京医科大学第二附属医院,江苏省,Jiangsu,南京市,Nanjing,2024,2500,,https://www.jsnydefy.com/__local/B/A3/FD/66B8B7B72EEFF0BCD24724B80BE_5D795D8A_25F59.pdf?e=.pdf
R001034,南京医科大学附属儿童医院,南京医科大学附属儿童医院,江苏省,Jiangsu,南京市,Nanjing,2014,870,,https://nj.bendibao.com/live/20141119/48321.shtm
R001035,南京医科大学附属口腔医院,南京医科大学附属口腔医院,江苏省,Jiangsu,南京市,Nanjing,2023,200,,https://y.dxy.cn/hospital/400/
R001035,南京医科大学附属口腔医院,南京医科大学附属口腔医院,江苏省,Jiangsu,南京市,Nanjing,2024,200,,https://www.xyl2002.com/zpxq/26657.html?pagenum=all
R001036,南京医科大学附属南京第一医院,南京市第一医院,江苏省,Jiangsu,南京市,Nanjing,2015,1600,,https://csp.ncmi.cn/UsersInfo/UserUnit/UserUnitDetailWeb?uid=02000
R001036,南京医科大学附属南京第一医院,南京市第一医院,江苏省,Jiangsu,南京市,Nanjing,2017,1800,,https://www.sohu.com/a/130065702_132736
R001037,南京医科大学附属脑科医院,南京医科大学附属脑科医院,江苏省,Jiangsu,南京市,Nanjing,2019,1200,,https://www.sohu.com/a/304300029_130047
R001038,南京医科大学附属眼科医院,南京医科大学眼科医院,江苏省,Jiangsu,南京市,Nanjing,2022,150,,https://m.youlai.cn/yyk/hospindex/2420/hospintro.html
R001044,中国医学科学院皮肤病医院,中国医学科学院皮肤病医院,江苏省,Jiangsu,南京市,Nanjing,2023,480,,https://qgsydw.com/qgsydw/recruit/insrecruit/20230210/101211.html
R001044,中国医学科学院皮肤病医院,中国医学科学院皮肤病医院,江苏省,Jiangsu,南京市,Nanjing,2024,480,,https://m.gccrcw.com/region/jiangsu/jsws/202405/22110971.html
R001045,南通大学第二附属医院孩儿巷旧院区（南通市第一人民医院）,南通大学第二附属医院,江苏省,Jiangsu,南通市,Nantong,2021,1717,,https://history.sohu.com/a/478399316_121124407
R001047,南通大学附属医院,南通大学附属医院,江苏省,Jiangsu,南通市,Nantong,2018,2059,,https://www.jswsrc.com.cn/company/index.php?c=show&id=9191
R001047,南通大学附属医院,南通大学附属医院,江苏省,Jiangsu,南通市,Nantong,2019,2149,,https://hospital.51daifu.com/hos491/introduce.shtml
R001047,南通大学附属医院,南通大学附属医院,江苏省,Jiangsu,南通市,Nantong,2023,2478,,https://www.jobmd.cn/article/10007421.htm
R001050,南通市第五人民医院,南通市第五人民医院,江苏省,Jiangsu,南通市,Nantong,2021,1200,,https://www.ntzlyy.cn/news/1141.html
R001050,南通市第五人民医院,南通市第五人民医院,江苏省,Jiangsu,南通市,Nantong,2023,1200,,https://m.sohu.com/a/705840236_121391755/
R001051,南通市中医院,南通市中医院,江苏省,Jiangsu,南通市,Nantong,2018,660,,https://www.ourjiangsu.com/a/20180104/1515038751691.shtml
R001051,南通市中医院,南通市中医院,江苏省,Jiangsu,南通市,Nantong,2023,700,,https://js.ifeng.com/c/8QymPqVESky
R001052,昆山市中医医院(新院区),昆山市中医医院,江苏省,Jiangsu,苏州市,Suzhou,2022,1200,,https://data.ks.gov.cn/kss/wsjs/202212/57689b7bd26a41a0a081b99e801ac74d.shtml|https://www.kstcm.org.cn/yygk/lsyg.htm
R001052,昆山市中医医院(新院区),昆山市中医医院,江苏省,Jiangsu,苏州市,Suzhou,2023,1200,,https://www.kstcm.org.cn/info/1010/20651.htm
R001053,昆山市中医院,昆山市中医医院,江苏省,Jiangsu,苏州市,Suzhou,2021,982,,https://www.jssrcfwypt.org.cn/web/article?aid=101283
R001054,苏州大学附属第二医院,苏州大学附属第二医院,江苏省,Jiangsu,苏州市,Suzhou,2018,1200,,https://www.thinkdid.com/hospitalInfo/city/hospital/15597.html
R001055,苏州大学附属第一医院,苏州大学附属第一医院,江苏省,Jiangsu,苏州市,Suzhou,2015,1200,,https://hospital-admin.suda.edu.cn/c3/08/c7767a181000/page.htm
R001056,苏州大学附属第一医院(十梓街院区),苏州大学附属第一医院,江苏省,Jiangsu,苏州市,Suzhou,2015,1732,,https://www.haodf.com/hospital/634.html|https://www.haodf.com/hospital/634/jieshao.html
R001057,苏州大学附属儿童医院园区总院,苏州大学附属儿童医院,江苏省,Jiangsu,苏州市,Suzhou,2015,800,,https://www.sipac.gov.cn/szdaglzx/dsj/201507/75db2e6e1af24bfe9ac2c6d60424e775.shtml
R001058,苏州大学附属儿童医院景德路院区,苏州大学附属儿童医院,江苏省,Jiangsu,苏州市,Suzhou,2016,282,,https://www.sdfey.cn/zhao-biao/799.html
R001058,苏州大学附属儿童医院景德路院区,苏州大学附属儿童医院,江苏省,Jiangsu,苏州市,Suzhou,2024,465,,https://www.sdfey.cn/yi-yuan-jie-shao.html|https://www.suzhou.gov.cn/szsrmzf/bmwj/202406/e8b57b1b2f8e4587a3110297cb13d191.shtml
R001059,苏州九龙医院,苏州九龙医院,江苏省,Jiangsu,苏州市,Suzhou,2017,2050,,https://health.people.com.cn/n1/2017/0204/c399510-29057463.html
R001059,苏州九龙医院,苏州九龙医院,江苏省,Jiangsu,苏州市,Suzhou,2022,2050,,https://www.ylzhaopin.com/news/53959.html
R001060,苏州市第五人民医院,苏州市第五人民医院,江苏省,Jiangsu,苏州市,Suzhou,2023,455,,https://mall.cnki.net/magazine/Article/YYGL200506000.htm
R001060,苏州市第五人民医院,苏州市第五人民医院,江苏省,Jiangsu,苏州市,Suzhou,2024,600,,http://baike.sogou.com/v747441.htm?fromTitle=%E8%8B%8F%E5%B7%9E%E8%8B%8F%E5%B7%9E%E7%AC%AC%E4%BA%94%E4%BA%BA%E6%B0%91%E5%8C%BB%E9%99%A2
R001061,苏州市广济医院,苏州市广济医院,江苏省,Jiangsu,苏州市,Suzhou,2020,934,,https://y.dxy.cn/hospital/1543/|https://y.dxy.cn/hospital/1543
R001062,苏州市立医院道前院区,苏州市立医院,江苏省,Jiangsu,苏州市,Suzhou,2022,743,,https://docs.cn-healthcare.com/sharedoc/src_files/20220630/1ed2fca69951495598ccf08c26949a82.pdf
R001063,苏州市立医院山塘院区,苏州市立医院,江苏省,Jiangsu,苏州市,Suzhou,2016,650,,https://czju.suzhou.gov.cn/zfcg/html/project/a574bdff2b6a42c4914db3a5b04d0fef.shtml|https://jjx.xzhmu.edu.cn/info/1060/1126.htm
R001065,苏州市中医院,苏州市中医院,江苏省,Jiangsu,苏州市,Suzhou,2015,805,,https://fg.suzhou.gov.cn/szfgw/zxta/201509/b0eeca71ce9e418992029aa8acb69c6b.shtml
R001065,苏州市中医院,苏州市中医院,江苏省,Jiangsu,苏州市,Suzhou,2019,807,,https://www.mingyihui.net/hospital_624/|https://m.mingyihui.net/hospital_624.html
R001067,宿迁市第一人民医院,宿迁市第一人民医院,江苏省,Jiangsu,宿迁市,Suqian,2023,1400,,https://js.ezhupei.com/inx/jsres/messageView?messageFlow=a2da0fa58e5c4197b18bfb91e0210472
R001067,宿迁市第一人民医院,宿迁市第一人民医院,江苏省,Jiangsu,宿迁市,Suqian,2024,1400,,https://js.ezhupei.com/inx/jsres/messageView?messageFlow=a2da0fa58e5c4197b18bfb91e0210472
R001068,宿迁市人民医院,南京鼓楼医院集团宿迁医院,江苏省,Jiangsu,宿迁市,Suqian,2024,1636,,https://www.suqianhospital.com/175/list.htm
R001069,宿迁市中医院,宿迁市中医院,江苏省,Jiangsu,宿迁市,Suqian,2020,600,,https://www.sqszyy.com/sqszyygzb/info/1011/1537.htm|https://www.sqszyy.com/sqszyygzb/yygk/yyjj.htm
R001071,泰州市人民医院(新院区),泰州市人民医院,江苏省,Jiangsu,泰州市,Taizhou,2017,2000,open,https://k.sina.com.cn/article_6420105394_17eab08b2001003cxt.html|https://m.yingjiesheng.com/xuanjianghui/xjh_6012039|https://www.sohu.com/a/163548554_563965
R001071,泰州市人民医院(新院区),泰州市人民医院,江苏省,Jiangsu,泰州市,Taizhou,2018,2000,,https://k.sina.com.cn/article_6420105394_17eab08b2001003cxt.html
R001071,泰州市人民医院(新院区),泰州市人民医院,江苏省,Jiangsu,泰州市,Taizhou,2022,2000,,https://www.taizhou.gov.cn/ztzl/ghtcyqfkhjjshfz/fkzn/art/2022/art_2c09ae31b8324780acb67ed576596a4b.html
R001072,泰州市中医院,泰州市中医院,江苏省,Jiangsu,泰州市,Taizhou,2017,244,,https://hbj.taizhou.gov.cn/cms_files/filemanager/1960401028/attach/202411/4975eef5e1564cf78257402cf47cf1af.pdf
R001072,泰州市中医院,泰州市中医院,江苏省,Jiangsu,泰州市,Taizhou,2024,244,,https://hbj.taizhou.gov.cn/cms_files/filemanager/1960401028/attach/202411/4975eef5e1564cf78257402cf47cf1af.pdf?fileName=%E6%B3%B0%E5%B7%9E%E5%B8%82%E4%B8%AD%E5%8C%BB%E9%99%A2%E9%82%91%E5%BA%99%E8%A1%97%E9%99%A2%E5%8C%BA%E6%8A%80%E6%94%B9%E9%A1%B9%E7%9B%AE%28%E5%85%AC%E7%A4%BA%E7%89%88%29.pdf|https://hbj.taizhou.gov.cn/cms_files/filemanager/1960401028/attach/202411/4975eef5e1564cf78257402cf47cf1af.pdf
R001073,泰州市中医院(济川路院区),泰州市中医院,江苏省,Jiangsu,泰州市,Taizhou,2017,1500,open,https://js.cri.cn/20171107/971affd4-3e06-81ae-dd1a-48569e1a4fd8.html|https://js.cri.cn/2018-03-07/8bba2882-dc49-6bbe-c69c-2953628f4245.html|https://s.dayi.org.cn/mip/s/hospital/1125065.html
R001074,江南大学附属医院(北院区),江南大学附属医院,江苏省,Jiangsu,无锡市,Wuxi,2019,1029,,https://m.petctchina.com/product/4124734/
R001074,江南大学附属医院(北院区),江南大学附属医院,江苏省,Jiangsu,无锡市,Wuxi,2020,390,,https://news.jiangnan.edu.cn/info/1081/67645.htm
R001074,江南大学附属医院(北院区),江南大学附属医院,江苏省,Jiangsu,无锡市,Wuxi,2021,500,,https://zx.wuxi.gov.cn/doc/2021/10/28/3470763.shtml
R001074,江南大学附属医院(北院区),江南大学附属医院,江苏省,Jiangsu,无锡市,Wuxi,2022,500,,https://www.sohu.com/a/558871229_456060
R001075,江南大学附属医院南院,江南大学附属医院,江苏省,Jiangsu,无锡市,Wuxi,2020,1500,,https://news.jiangnan.edu.cn/info/1081/67645.htm
R001076,江阴市人民医院,江阴市人民医院,江苏省,Jiangsu,无锡市,Wuxi,2021,2200,,https://www.jiangyin.gov.cn/uploadfiles/202404/26/2024042616240176019191.pdf
R001076,江阴市人民医院,江阴市人民医院,江苏省,Jiangsu,无锡市,Wuxi,2024,2200,,https://tyj.wuxi.gov.cn/doc/2024/12/05/4449120.shtml
R001077,南京医科大学无锡精神卫生中心,南京医科大学无锡精神卫生中心,江苏省,Jiangsu,无锡市,Wuxi,2016,1650,,https://rd.wuxi.gov.cn/doc/2016/09/21/1696323.shtml
R001077,南京医科大学无锡精神卫生中心,南京医科大学无锡精神卫生中心,江苏省,Jiangsu,无锡市,Wuxi,2023,1228,,https://wxms.jiangnan.edu.cn/info/1450/6554.htm
R001078,无锡市第二人民医院,无锡市第二人民医院,江苏省,Jiangsu,无锡市,Wuxi,2017,1400,,https://docs.cn-healthcare.com/sharedoc/pdf_files/20170606/253ac2524e064f5780044440fb5f261a.pdf|https://www.wx2h.com/news/ggdetail/index/id/203.html
R001078,无锡市第二人民医院,无锡市第二人民医院,江苏省,Jiangsu,无锡市,Wuxi,2018,1400,,https://www.wuxi.gov.cn/doc/2018/12/14/4179269.shtml
R001080,无锡市人民医院,无锡市人民医院,江苏省,Jiangsu,无锡市,Wuxi,2019,2051,,https://www.jswsrc.com.cn/company/index.php?c=show&id=9238
R001080,无锡市人民医院,无锡市人民医院,江苏省,Jiangsu,无锡市,Wuxi,2024,1856,,https://s.dayi.org.cn/mip/s/hospital/1155838.html
R001081,无锡市中医院,无锡市中医院,江苏省,Jiangsu,无锡市,Wuxi,2014,900,,https://sj.hydgy.com/show.php?classid=5&id=1581
R001081,无锡市中医院,无锡市中医院,江苏省,Jiangsu,无锡市,Wuxi,2018,1090,,https://www.haodf.com/hospital/955.html
R001082,宜兴市人民医院通贞观旧院区,宜兴市人民医院,江苏省,Jiangsu,无锡市,Wuxi,2019,1600,,https://www.viptijian.com/0510/jsyx-introduce
R001085,徐州矿务集团总医院,徐州矿务集团总医院,江苏省,Jiangsu,徐州市,Xuzhou,2024,1800,,https://s.dayi.org.cn/mip/s/hospital/1133035.html
R001087,徐州市第四人民医院,徐州市第四人民医院,江苏省,Jiangsu,徐州市,Xuzhou,2014,4500,,https://xzch.cn/html/2014/201409303734.html
R001087,徐州市第四人民医院,徐州市第四人民医院,江苏省,Jiangsu,徐州市,Xuzhou,2015,4500,,https://xzch.cn/html/2015/201507104263.html
R001088,徐州市东方人民医院,徐州市东方人民医院,江苏省,Jiangsu,徐州市,Xuzhou,2019,800,,https://jsnews.jschina.com.cn/xz/a/201908/t20190806_2363418.shtml
R001088,徐州市东方人民医院,徐州市东方人民医院,江苏省,Jiangsu,徐州市,Xuzhou,2020,1000,,https://www.xz12320.com/article/12971.html
R001089,徐州市儿童医院,徐州市儿童医院,江苏省,Jiangsu,徐州市,Xuzhou,2016,1498,,http://www.dayi.org.cn/hospital/1133014?from=sg
R001089,徐州市儿童医院,徐州市儿童医院,江苏省,Jiangsu,徐州市,Xuzhou,2018,1500,,http://www.cfgw.net.cn/epaper/content/201811/28/content_6821.htm
R001091,徐州市中医院,徐州市中医院,江苏省,Jiangsu,徐州市,Xuzhou,2021,1200,,https://www.xztcm.com/pictures/file/20220808/20220808143936_8078.pdf
R001091,徐州市中医院,徐州市中医院,江苏省,Jiangsu,徐州市,Xuzhou,2022,1200,,https://www.xztcm.com/pictures/file/20220808/20220808143936_8078.pdf
R001091,徐州市中医院,徐州市中医院,江苏省,Jiangsu,徐州市,Xuzhou,2024,1200,,https://www.qcdy.com/m/view.php?aid=125113
R001093,徐州医科大学附属医院,徐州医科大学附属医院,江苏省,Jiangsu,徐州市,Xuzhou,2014,3000,,https://www.51test.net/show/4696164.html
R001096,盐城市第四人民医院,盐城市精神病医院,江苏省,Jiangsu,盐城市,Yancheng,2023,450,,https://www.qcdy.com/article/116788.html
R001097,盐城市第一人民医院南院区,盐城市第一人民医院,江苏省,Jiangsu,盐城市,Yancheng,2017,1000,,https://www.ycsyy.com/html/842/2017-02-10/content-1439.html
R001097,盐城市第一人民医院南院区,盐城市第一人民医院,江苏省,Jiangsu,盐城市,Yancheng,2024,1400,,https://www.yzp.cn/company/48433.html
R001098,盐城市第一人民医院(北院区),盐城市第一人民医院,江苏省,Jiangsu,盐城市,Yancheng,2017,2100,,https://wap.yancheng.gov.cn/picture/0/20161230182340419.pdf
R001099,盐城市中医院,盐城市中医院,江苏省,Jiangsu,盐城市,Yancheng,2022,1000,open,https://cont.jd.com/hospital/department/15010081471-7300037
R001100,江苏省苏北人民医院,苏北人民医院,江苏省,Jiangsu,扬州市,Yangzhou,2017,2300,,https://yjxy.wnmc.edu.cn/info/1441/17741.htm
R001100,江苏省苏北人民医院,苏北人民医院,江苏省,Jiangsu,扬州市,Yangzhou,2018,2200,,https://www.haodf.com/hospital/630/jieshao.html
R001100,江苏省苏北人民医院,苏北人民医院,江苏省,Jiangsu,扬州市,Yangzhou,2019,2381,,https://hospital.51daifu.com/hos478/introduce.shtml
R001100,江苏省苏北人民医院,苏北人民医院,江苏省,Jiangsu,扬州市,Yangzhou,2020,2556,,http://www.mingyihui.net/hospital_657/department_detail_104.html
R001100,江苏省苏北人民医院,苏北人民医院,江苏省,Jiangsu,扬州市,Yangzhou,2021,2444,,http://www.jsphars.org/?p=13497
R001100,江苏省苏北人民医院,苏北人民医院,江苏省,Jiangsu,扬州市,Yangzhou,2022,2500,,https://cont.jd.com/mhospital/disease/15010071768_29297
R001102,扬州大学附属医院东区,扬州大学附属医院,江苏省,Jiangsu,扬州市,Yangzhou,2014,800,,https://www.yangzhouyiyuan.com/articleInfo/17200
R001102,扬州大学附属医院东区,扬州大学附属医院,江苏省,Jiangsu,扬州市,Yangzhou,2021,800,,https://yangzhouyiyuan.com/articleInfo/15232
R001102,扬州大学附属医院东区,扬州大学附属医院,江苏省,Jiangsu,扬州市,Yangzhou,2022,800,,https://yangzhouyiyuan.com/articleInfo/11128
R001102,扬州大学附属医院东区,扬州大学附属医院,江苏省,Jiangsu,扬州市,Yangzhou,2024,800,,https://www.yangzhouyiyuan.com/articleInfo/15107
R001102,扬州大学附属医院东区,扬州大学附属医院,江苏省,Jiangsu,扬州市,Yangzhou,2025,800,,https://www.yangzhouyiyuan.com/articleInfo/17208|https://www.yangzhouyiyuan.com/articleInfo/17200
R001105,扬州市中医院,扬州市中医院,江苏省,Jiangsu,扬州市,Yangzhou,2019,700,,https://mhos.51daifu.com/hos481/intro.shtml
R001105,扬州市中医院,扬州市中医院,江苏省,Jiangsu,扬州市,Yangzhou,2023,700,,https://www.sohu.com/a/701298092_121123883
R001106,江苏大学附属医院,江苏大学附属医院,江苏省,Jiangsu,镇江市,Zhenjiang,2014,1645,,https://www.nxmu.edu.cn/jyxxw/info/1008/1312.htm
R001106,江苏大学附属医院,江苏大学附属医院,江苏省,Jiangsu,镇江市,Zhenjiang,2015,1645,,https://www.o2bfun.com/info/1035/16151.html
R001109,镇江市第一人民医院,镇江市第一人民医院,江苏省,Jiangsu,镇江市,Zhenjiang,2022,1650,,https://m.youlai.cn/yyk/hospindex/458/hospintro.html
R001110,镇江市中医院,镇江市中医院,江苏省,Jiangsu,镇江市,Zhenjiang,2019,412,,http://www.jsw.com.cn/2019/1024/1512092.shtml
R001111,抚州市第一人民医院,抚州市第一人民医院,江西省,Jiangxi,抚州市,Fuzhou,2018,1200,,http://www.zgsydw.com/jiangxi/20180313/376446_1.html|https://www.fzdyyy.cn/yygk.htm
R001112,赣南医科大学第一附属医院(黄金院区),赣南医科大学第一附属医院,江西省,Jiangxi,赣州市,Ganzhou,2024,3328,,https://wap.gmu.cn/info/1010/13627.htm
R001113,赣南医学院第一附属医院,赣南医科大学第一附属医院,江西省,Jiangxi,赣州市,Ganzhou,2014,2400,,https://y.dxy.cn/hospital/1164
R001113,赣南医学院第一附属医院,赣南医科大学第一附属医院,江西省,Jiangxi,赣州市,Ganzhou,2015,2400,,https://sydw.huatu.com/2015/1124/1376608.html
R001113,赣南医学院第一附属医院,赣南医科大学第一附属医院,江西省,Jiangxi,赣州市,Ganzhou,2017,2400,,https://www.eoffcn.com/kszx/gonggao/351525.html
R001113,赣南医学院第一附属医院,赣南医科大学第一附属医院,江西省,Jiangxi,赣州市,Ganzhou,2024,2400,,https://www.gmu.cn/info/1010/13627.htm
R001114,赣州市第三人民医院,赣州市第三人民医院,江西省,Jiangxi,赣州市,Ganzhou,2020,1100,,https://www.dayi.org.cn/hospital/1136167
R001115,赣州市第五人民医院,赣州市第五人民医院,江西省,Jiangxi,赣州市,Ganzhou,2024,600,,https://czj.ganzhou.gov.cn/gzsczj/c103011/202505/b38f492dc4604a17936c3afc6655daad/files/6f36e5daaca8480395cd477a2917614a.pdf
